video,block,fingerprint,processing_seconds
ashley_korea_dl.mp4,11,"-283.110443,142.853577,32.130455,31.625774,17.147911,16.691479,12.779166,12.976540,5.859051,3.171609,-0.003919,2.172503,6.074308,7.654116,8.759908,4.999895,4.070844,-0.608083,-1.831181,-0.825633",0.161
ashley_korea_dl.mp4,12,"-396.528381,123.777107,45.720959,12.380916,1.805348,-8.516168,-15.335399,-17.917181,-17.629520,-16.654528,-13.203156,-5.428621,1.174658,5.888345,9.472121,8.282034,4.717862,2.854687,2.061925,1.512960",0.161
ashley_korea_dl.mp4,13,"-1057.393188,23.937870,7.150869,0.411160,-5.488671,-2.182160,-7.591571,-3.802136,-5.563622,-0.823387,-1.585847,1.069104,1.476790,2.981655,3.433355,2.312265,2.909723,0.622246,0.813989,-0.739525",0.161
ashley_korea_dl.mp4,14,"-1131.370728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",0.161
ashley_korea_dl.mp4,15,"-1131.370850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000",0.161
ashley_namimatcha12_19_dl.mp4,0,"-232.889038,178.978577,-26.211205,34.578320,-12.169077,35.361855,-20.511204,35.401543,-27.355034,9.540986,2.056933,-7.878352,11.790688,-4.854795,0.151600,-1.926440,1.912673,-1.039603,6.844945,0.525634",0.143
ashley_namimatcha12_19_dl.mp4,1,"-229.394714,156.001022,-16.498734,47.177029,-7.911348,39.071918,-26.728407,23.900528,-22.791559,18.545965,-2.729357,-5.522941,6.141603,0.854487,2.284542,4.158879,5.683753,-5.857823,8.971228,0.254089",0.143
ashley_namimatcha12_19_dl.mp4,2,"-217.395767,181.787384,-35.710987,35.638393,-4.644567,28.272242,-23.704887,20.309355,-20.159336,10.612445,6.411607,-12.402481,6.536739,-7.804448,-4.916389,1.412638,2.854544,-5.479192,7.724603,-0.556044",0.143
ashley_namimatcha12_19_dl.mp4,3,"-241.296890,155.276047,-36.349487,28.446339,-27.167952,24.779224,-42.352310,7.919928,-24.273939,-2.795656,4.356633,-11.642116,-1.285233,-10.414434,-12.342451,0.091653,-0.578914,-16.180361,-3.798473,-3.786740",0.143
ashley_namimatcha12_19_dl.mp4,4,"-289.972565,120.723251,-38.738861,16.390209,-18.891468,12.404336,-26.678532,-0.305249,-15.449209,0.935305,-9.289108,-5.819016,-11.774763,-12.112386,1.296809,-5.321667,-8.242426,-9.857002,-2.147263,-8.064133",0.143
ashley_namimatcha12_19_dl.mp4,5,"-163.947250,138.057983,-37.203339,41.640282,-16.977762,41.644367,-18.221756,26.048565,-16.087378,13.240439,-8.015106,0.861287,-0.414013,-3.606366,2.268819,-1.476597,4.356129,-6.014496,7.598763,-4.125810",0.143
ashley_namimatcha12_19_dl.mp4,6,"-175.029251,127.033325,-38.771214,53.532551,-12.050170,41.292347,-11.986543,22.458683,-11.847313,16.357265,-0.146605,5.348748,0.991197,2.050753,5.406441,1.847690,6.334544,-5.295929,6.336622,-1.853190",0.143
ashley_namimatcha12_19_dl.mp4,7,"-173.414169,132.813095,-36.171856,59.004181,-10.045303,41.942978,-22.378551,15.666924,-17.430799,12.358432,-3.357704,-0.712786,-3.081944,-1.580610,0.391036,2.444591,5.835812,-5.219641,8.643142,-4.350467",0.143
ashley_namimatcha12_19_dl.mp4,8,"-174.447128,144.019226,-41.511875,48.752445,-8.450093,43.321518,-28.235380,13.400424,-16.050547,4.807866,-3.183006,-9.010790,-1.232327,2.785098,1.047206,0.652117,5.227376,-2.996246,8.660025,-5.117106",0.143
ashley_namimatcha12_19_dl.mp4,9,"-173.406357,137.470474,-36.550236,47.179413,-9.543949,43.344765,-12.761301,13.059645,-16.211250,13.046720,-7.224837,4.458071,-4.659408,-2.125812,1.972806,-0.728732,4.611345,-4.403001,8.613326,0.222820",0.143
ashley_namimatcha12_19_dl.mp4,10,"-169.359573,138.844193,-34.755684,53.285957,-11.284956,39.538387,-20.469090,17.730511,-16.404932,12.155065,-4.757671,-3.104846,1.159226,-0.919803,1.656863,0.002182,4.443248,-6.763045,6.505039,-4.085321",0.143
ashley_namimatcha12_19_dl.mp4,11,"-184.953354,132.691086,-32.574799,56.114029,-5.787102,41.307411,-17.913345,17.636929,-12.246895,11.814624,-5.578331,-1.437447,-0.496741,1.223947,5.377796,3.616524,8.795254,-1.717459,8.742049,-3.619528",0.143
ashley_namimatcha12_19_dl.mp4,12,"-240.967407,116.913643,-23.579216,47.873814,-9.606500,38.738113,-26.744728,18.379499,-16.843512,9.546178,-3.738267,2.064291,4.568539,3.012267,2.455000,1.486040,2.888751,-7.147177,7.259423,-3.193392",0.143
ashley_newnamimatcha_dl.mp4,0,"-265.408203,151.948776,3.235334,15.268614,1.395126,9.752329,-18.909693,16.628405,-36.224903,5.384367,0.188155,-6.322169,-10.523612,1.901952,-10.088694,-3.944545,4.961794,-4.269275,0.670721,-10.441510",0.76
ashley_newnamimatcha_dl.mp4,1,"-303.156128,148.200317,-2.722979,25.853168,15.452731,8.647403,-23.850325,5.385654,-22.566675,-2.478226,6.064925,-5.889252,0.226956,-2.562148,-0.354685,-4.679651,-1.693004,6.330053,-1.244399,-12.109054",0.76
ashley_newnamimatcha_dl.mp4,2,"-238.763153,166.309280,-27.222994,4.490663,3.239072,-2.468128,-32.314728,9.640600,-13.965826,-21.475365,1.106062,1.656657,2.300390,-0.838640,-1.286379,-6.163451,-2.537428,9.406974,-5.822445,-14.246942",0.76
ashley_newnamimatcha_dl.mp4,3,"-318.750183,146.717804,1.534511,29.500149,-2.512977,12.899241,-10.432101,3.101479,-9.387983,-0.331698,-5.498585,-3.527793,2.602402,-5.716522,-2.036823,-0.262968,1.196123,-2.424205,-5.315353,-5.285997",0.76
ashley_newnamimatcha_dl.mp4,4,"-261.111053,133.409317,-13.917678,21.242521,0.011958,27.120737,-21.461327,5.465360,-27.762735,-1.901266,5.825595,-5.971813,-4.756778,-14.577386,-1.585846,-0.177928,-2.780571,0.622605,-4.743969,-7.963100",0.76
ashley_newnamimatcha_dl.mp4,5,"-288.263794,158.482162,-14.768215,17.614582,10.274316,6.433467,-18.544983,8.220819,-12.225258,-10.898543,5.278153,-3.729116,-12.317166,-5.658318,2.129097,-12.795580,-11.234700,2.320195,-7.692530,-19.764524",0.76
ashley_newnamimatcha_dl.mp4,6,"-310.224701,178.230789,-15.997472,5.664223,11.116537,-7.287258,-15.381342,15.179702,-9.311402,-11.833217,5.563709,7.018345,-0.798668,-8.965110,-1.172955,-4.586748,-6.210993,6.394202,-2.490955,-18.072672",0.76
ashley_newnamimatcha_dl.mp4,7,"-317.431061,189.072876,-18.930704,5.118148,12.776972,-5.679987,-19.923321,9.449493,-15.323462,-13.145260,7.903175,2.839027,0.106664,-2.807607,2.054834,-5.641074,-4.693278,15.900045,0.277371,-12.915667",0.76
ashley_newnamimatcha_dl.mp4,8,"-285.788849,164.331192,-21.097933,14.194963,13.266807,5.388913,-23.592001,7.482848,-22.014555,2.573649,-1.001128,-8.304790,5.358361,-8.952521,1.825219,-2.056860,-1.978394,12.374953,1.415579,-10.763814",0.76
ashley_newnamimatcha_dl.mp4,9,"-283.558258,144.147659,-1.300337,27.333900,24.522980,6.886466,-25.744987,-4.235757,-27.427010,-10.962112,1.914333,-8.481712,-0.711177,-3.041062,2.659780,1.584650,-0.916207,5.099174,-12.731076,-11.564663",0.76
ashley_newnamimatcha_dl.mp4,10,"-299.162720,143.480957,-23.750650,36.857246,21.744926,24.802586,-36.269325,-5.155878,-20.457302,-6.588373,3.246688,0.857335,4.057429,-1.557582,9.478375,-2.403687,-0.930990,7.321658,-6.579476,-14.513901",0.76
ashley_newnamimatcha_dl.mp4,11,"-317.673431,173.059677,-14.575778,27.548882,43.052288,6.106894,-32.263454,-4.285798,-25.198803,-8.817489,6.661122,-5.480807,-3.370416,-2.368314,1.833713,-2.808806,1.615689,3.693427,-9.707272,-5.158759",0.76
ashley_newnamimatcha_dl.mp4,12,"-337.626678,161.375656,-1.247212,26.740355,25.650021,22.170052,-29.624155,-7.188650,-31.280319,-0.840944,2.109439,-8.452662,-0.842029,-5.888395,6.105616,5.670680,1.270761,2.319714,-0.241507,-4.346175",0.76
ashley_newnamimatcha_dl.mp4,13,"-267.507599,157.186676,-25.011610,17.138718,2.542469,7.550132,-22.891779,9.114000,-38.155342,-0.916832,-6.763706,-12.837795,1.967673,-10.798723,-1.328105,-3.353725,-9.328492,-2.824227,-1.682885,-12.801620",0.76
ashley_newnamimatcha_dl.mp4,14,"-342.080048,181.531052,-17.625477,9.557515,21.685646,12.022106,-18.529888,4.243592,-31.101437,-11.044519,-1.717933,-2.210980,4.549038,-13.538268,-2.048536,1.577623,-5.750694,-0.511371,-1.060169,-8.568633",0.76
ashley_newnamimatcha_dl.mp4,15,"-267.227844,143.861649,-20.118830,30.501400,14.073507,16.930571,-28.249462,-1.231075,-40.847599,4.143623,-4.016036,-16.062344,2.150511,-10.817911,-0.110849,-0.763471,-5.395273,4.626998,-2.441058,-11.172874",0.76
ashley_newnamimatcha_dl.mp4,16,"-271.666901,161.986465,-33.767189,27.344311,12.571730,8.955915,-31.787085,11.029408,-43.468159,-2.420692,-7.480521,-14.670024,3.030218,-21.220995,5.240143,-0.434553,-8.496072,6.477450,0.693259,-14.291956",0.76
ashley_newnamimatcha_dl.mp4,17,"-248.099747,152.354874,-29.808170,42.950348,3.505102,15.201777,-12.160273,16.825764,-24.608677,9.216093,-4.060048,-2.110234,3.185175,-8.670849,5.163664,1.556618,-3.865671,3.531117,5.264577,-6.378140",0.76
ashley_newnamimatcha_dl.mp4,18,"-372.437744,134.082382,1.973213,48.349022,16.637611,24.980148,-21.203260,10.971706,-47.430260,2.689023,-4.754787,-9.751788,4.552462,-25.700743,6.959973,5.079528,-9.601922,3.319851,-0.543076,-9.805037",0.76
ashley_newnamimatcha_dl.mp4,19,"-307.078888,147.433472,-44.966358,-4.506169,16.038307,23.092245,-9.072746,8.261481,-20.040354,0.478984,-1.737323,-5.631391,-7.035645,-10.369012,16.443449,8.464030,-12.769645,-6.073443,3.443174,-11.316629",0.76
ashley_newnamimatcha_dl.mp4,20,"-275.374908,177.797089,-43.784748,3.632915,39.085258,8.514124,-39.046711,-7.523035,-25.912233,-21.365398,13.400022,-11.732604,-10.175737,5.598128,-4.251378,-12.728186,-3.504244,0.724537,-13.133057,-13.836947",0.76
ashley_newnamimatcha_dl.mp4,21,"-321.268982,131.568283,-0.318009,21.535637,9.589141,17.830473,-22.313763,-1.022663,-17.413279,-13.656732,-0.959965,-5.196606,-7.415648,-7.184558,-1.465812,-0.390591,5.301620,1.849361,-3.151174,-4.298231",0.76
ashley_newnamimatcha_dl.mp4,22,"-363.480072,156.431244,20.604776,17.046913,12.320773,1.011459,-21.097622,-1.014166,-20.206387,-15.205846,-3.729102,-5.149777,4.897472,-3.282596,0.389286,1.484114,-3.280986,7.509806,-3.148307,-3.608503",0.76
ashley_newnamimatcha_dl.mp4,23,"-363.982819,181.050140,0.450826,-2.329180,21.716673,6.931689,-18.097933,-3.020331,-16.246325,-12.274403,0.166271,-6.610374,-7.151489,-5.790809,-0.673665,-2.939876,-0.156234,6.891847,-2.115028,-8.068880",0.76
ashley_newnamimatcha_dl.mp4,24,"-382.879761,184.080444,10.890036,17.357960,34.375111,8.771552,-29.254847,-2.527582,-12.402331,-15.933578,-4.748624,-12.296711,-5.418369,-2.394467,-3.660818,-6.569686,-2.095731,4.322046,-4.888194,-3.583272",0.76
ashley_newnamimatcha_dl.mp4,25,"-363.723541,167.182846,5.045047,19.744255,24.627728,13.878748,-23.403976,3.583637,-19.824680,-13.032513,-1.410143,-15.251081,0.620044,-2.128328,-3.409947,-4.016487,-2.380737,7.117513,-4.745634,-4.828244",0.76
ashley_newnamimatcha_dl.mp4,26,"-336.945740,156.424789,-0.518212,27.055481,24.010742,12.116486,-18.867796,2.932694,-28.722277,-18.476997,0.459125,-13.918653,-2.890622,-1.326184,-4.791805,1.942136,0.360457,6.415182,-3.884874,-9.809108",0.76
ashley_newnamimatcha_dl.mp4,27,"-316.093018,133.975845,-6.660040,34.856365,5.505974,17.230408,-20.201328,8.488888,-33.103542,4.842419,2.265209,-14.399829,9.416380,-20.620880,3.478091,3.269922,-11.377774,2.511096,-2.466447,-9.278189",0.76
ashley_newnamimatcha_dl.mp4,28,"-306.644989,156.647705,-14.908082,24.996672,6.221017,2.730673,-25.572432,15.202088,-29.180746,-6.348856,-2.979179,-3.147076,4.720327,-18.313633,-1.120397,5.513191,-10.788822,-5.289026,-3.886403,-16.764498",0.76
ashley_newnamimatcha_dl.mp4,29,"-319.587128,141.724014,-12.053436,34.325397,24.112297,10.757854,-21.822628,6.664740,-16.200642,-10.821741,-8.438619,-7.508378,1.519433,-15.933454,-6.732183,-4.951471,-11.744360,0.187016,-4.520550,-18.179918",0.76
ashley_newnamimatcha_dl.mp4,30,"-362.306000,206.974930,4.076389,4.091776,-16.806782,-18.639795,-6.604750,12.354831,-8.563831,-9.870923,-8.719197,7.527817,19.835526,-6.206210,-5.245368,-13.734276,-19.193171,2.694234,-0.514000,-3.995431",0.76
ashley_newnamimatcha_dl.mp4,31,"-331.726349,159.387421,-9.910326,25.761253,-3.206853,-7.097283,-3.774509,13.283533,-18.174557,-3.499194,-5.727852,2.362311,17.705009,-6.632226,-6.433333,-7.492411,-15.710027,-0.382633,-3.285487,-7.186516",0.76
ashley_newnamimatcha_dl.mp4,32,"-280.917328,114.735321,-11.628153,28.551340,10.339012,9.922404,-19.023436,0.111425,-21.380966,-14.267993,-3.087570,-10.817268,-3.345203,-9.309435,-8.680363,0.203346,-10.167155,-3.420963,-8.991565,-16.698378",0.76
ashley_newnamimatcha_dl.mp4,33,"-270.118256,128.106827,-15.311421,27.324839,-3.851536,8.632774,-21.236750,-2.408078,-14.182579,-23.080027,-5.483132,-4.006767,-11.697518,-12.560675,-2.284376,1.971694,6.801911,0.104582,-2.941320,0.932033",0.76
ashley_newnamimatcha_dl.mp4,34,"-340.760651,188.711716,-14.212105,-0.002837,-6.514296,1.377390,-15.584742,1.974654,-14.645543,-22.400528,16.155766,4.679023,-1.527569,-2.869820,-3.673071,3.248773,-0.191217,-0.951494,-8.009322,-4.587639",0.76
ashley_newnamimatcha_dl.mp4,35,"-362.789520,161.113770,11.130859,4.836516,-0.755757,-1.139938,-10.044100,4.896959,-31.195091,-11.600529,12.118081,7.870728,6.106649,-9.079627,-0.559338,2.267624,1.859808,5.489470,-6.072009,-9.096895",0.76
ashley_newnamimatcha_dl.mp4,36,"-374.712769,155.288895,13.044991,13.939919,17.394228,7.983027,-12.534317,-2.476589,-18.267986,-15.237472,2.366824,1.933926,-7.683591,-8.310938,4.627140,-2.632206,-3.646922,1.996190,-7.524477,-5.049013",0.76
ashley_newnamimatcha_dl.mp4,37,"-359.480591,174.242172,20.158901,10.770963,20.663876,3.232825,-19.837105,-7.961789,-22.802397,-11.622796,5.942847,-6.669450,-2.169819,-0.817079,-9.578555,-9.923479,3.230640,5.841141,-11.160831,-6.960434",0.76
ashley_newnamimatcha_dl.mp4,38,"-342.916504,158.796707,12.803760,21.666700,4.367800,18.489052,-22.335489,-2.272411,-30.714899,-5.250286,7.456300,-5.437019,-1.813445,-8.534108,-4.971169,-2.447822,-0.364364,0.099056,-4.598799,-8.193391",0.76
ashley_newnamimatcha_dl.mp4,39,"-375.742767,175.582031,42.894012,23.941782,-0.591036,-13.132773,-26.574106,3.309131,-13.945991,-17.195097,0.330364,-3.172387,-2.208699,-4.367891,-1.771029,-2.842845,-3.965698,5.086195,-1.684053,-12.341657",0.76
ashley_newnamimatcha_dl.mp4,40,"-373.832764,157.251602,19.147547,35.656857,30.043409,11.393981,-35.394295,-2.850120,-14.043572,-18.566669,-0.004959,-5.502389,-6.482778,3.867688,-2.025037,-18.318434,-3.701148,13.111741,-0.923256,-19.792660",0.76
ashley_newnamimatcha_dl.mp4,41,"-360.711090,184.308487,11.008864,7.389617,11.798915,4.399540,-28.814854,3.188111,-9.199570,-15.162955,7.542455,0.860420,-5.870140,-7.992568,-2.103407,-9.032887,-5.051795,8.623929,-4.760359,-11.751184",0.76
ashley_newnamimatcha_dl.mp4,42,"-379.373108,151.022797,21.093401,24.354082,25.027119,18.121975,-17.251999,-10.595376,-34.744701,-10.988654,11.221680,-6.317806,-10.413383,-4.626258,-0.937446,-3.747241,-3.450120,4.389253,-5.043108,-12.929355",0.76
ashley_newnamimatcha_dl.mp4,43,"-379.472473,194.214706,24.664865,11.448526,9.178192,-3.316403,-26.793009,5.014079,-20.744446,-18.169712,8.746211,-5.477796,-2.798815,-4.377938,-1.319856,-5.138234,-4.356247,9.641839,-4.830134,-12.966764",0.76
ashley_newnamimatcha_dl.mp4,44,"-391.240479,195.963120,12.863549,17.103565,22.826921,6.290246,-26.265411,1.071933,-25.540718,-26.033358,13.776117,-4.766618,-5.323216,3.505492,0.519370,-5.072503,-7.908724,6.300134,-6.545302,-15.238654",0.76
ashley_newnamimatcha_dl.mp4,45,"-383.963898,187.840454,25.384491,23.859436,22.465042,6.889791,-29.563490,4.097247,-10.244292,-30.129688,3.708035,-6.530445,-9.744351,0.922779,-4.199022,-8.555427,-6.249369,3.698647,-9.311811,-15.792507",0.76
ashley_newnamimatcha_dl.mp4,46,"-345.348389,159.777359,20.584303,25.246357,18.483215,9.611386,-22.583212,0.600047,-34.940578,-15.870618,9.114515,-11.631112,-7.018577,1.086261,0.210533,-7.916730,-7.044089,7.832686,-0.889121,-13.336378",0.76
ashley_newnamimatcha_dl.mp4,47,"-358.936829,192.317322,16.441847,7.909994,11.650452,-4.703049,-23.570549,6.844653,-17.151211,-27.349453,6.155421,-5.381054,-3.874402,3.311552,-0.401212,-7.764309,-10.011901,9.110732,-4.318478,-17.473965",0.76
ashley_newnamimatcha_dl.mp4,48,"-417.767059,160.622589,20.086184,35.289696,7.349391,15.052419,-22.686966,17.450535,-25.208633,1.978668,0.145790,-11.394204,5.468357,-9.946729,-3.059447,-2.055233,-2.333629,1.290317,-4.799329,-10.642198",0.76
ashley_newnamimatcha_dl.mp4,49,"-358.803192,167.244186,9.107452,4.711789,1.058828,9.790954,-9.896574,9.537111,-17.426527,-16.340866,0.840111,4.167494,1.784338,-10.497437,-4.970730,1.419287,-1.874346,-1.195751,-10.468259,-10.113584",0.76
ashley_newnamimatcha_dl.mp4,50,"-312.123962,160.921860,-33.534122,10.053811,21.863173,4.720747,-24.631861,7.307199,-22.592911,-9.303240,11.912148,0.166423,-8.567658,-15.619476,-6.741452,-2.272324,-3.376043,-2.315711,-9.724264,-12.599401",0.76
ashley_newnamimatcha_dl.mp4,51,"-303.808807,166.148087,-31.572231,4.712652,0.928819,8.045518,-26.845240,9.407838,-29.131687,-5.735840,5.393430,4.462715,-5.554947,-6.712371,5.269501,-2.641258,2.726847,2.034977,0.282921,-8.107433",0.76
ashley_newnamimatcha_dl.mp4,52,"-286.588531,176.502426,-28.049990,-3.415536,27.750690,5.464760,-35.417988,4.790556,-16.099325,-24.591417,1.329438,-1.474292,-11.959829,-6.420160,-2.580509,-9.829180,-10.231895,1.181535,-2.258643,-23.803669",0.76
ashley_newnamimatcha_dl.mp4,53,"-279.797607,148.210983,-7.885284,22.655834,7.220927,2.282250,-22.565294,12.612570,-26.919279,-18.073860,-5.698325,-13.701904,-0.814690,-3.820659,-5.040329,0.005567,-3.493267,7.203513,-3.767092,-19.151571",0.76
ashley_newnamimatcha_dl.mp4,54,"-307.926422,162.008942,0.385259,19.510025,17.364916,-4.097348,-19.627905,4.922038,-24.435970,-17.386141,-2.687835,-7.388384,-7.495872,-5.493231,-6.467090,-8.570779,-2.886681,1.276963,-5.979723,-11.447535",0.76
ashley_newnamimatcha_dl.mp4,55,"-306.803894,178.351761,-26.757523,16.418205,9.753510,7.892349,-27.790339,8.681204,-18.973667,-16.445389,2.354892,-6.286639,-6.127776,-5.340513,-4.344350,-11.300489,1.436578,13.149569,-5.495960,-14.014336",0.76
ashley_newnamimatcha_dl.mp4,56,"-310.297424,138.211685,1.045436,26.355318,22.887098,14.855448,-26.269688,4.497016,-26.276854,-5.907039,-2.675863,-11.304453,2.175423,-5.465607,-8.596566,-3.354780,0.796289,0.229162,-9.858845,-11.156281",0.76
ashley_newnamimatcha_dl.mp4,57,"-310.702911,164.272552,-3.168450,12.703206,4.304710,1.413510,-17.830053,14.387490,-37.258419,-13.444020,-1.747655,-5.204325,6.012500,-3.490047,-6.582281,-2.577633,-5.119324,1.366520,-2.031762,-13.472241",0.76
ashley_newnamimatcha_dl.mp4,58,"-343.513458,203.152451,-21.080925,-3.895184,5.698512,-2.991903,-20.647604,23.792675,-9.524803,-20.477135,5.137752,-3.940923,0.139292,-6.259410,-9.122358,-5.197609,-9.238209,5.283804,-1.322567,-17.620243",0.76
ashley_newnamimatcha_dl.mp4,59,"-393.655365,181.192657,7.532977,9.605950,-1.597669,24.558802,-8.206193,5.741351,-13.351749,-7.416959,10.985723,-12.428327,-18.208422,-6.321253,1.380355,3.731596,4.995297,8.399774,-7.153788,-14.934797",0.76
ashley_newnamimatcha_dl.mp4,60,"-348.242950,167.535141,2.220283,8.134240,25.002258,10.463791,-18.891762,6.010933,-11.222279,-17.862757,2.581295,-6.563706,-13.387656,-7.194095,-2.480436,1.752883,1.497927,-1.551224,-8.610503,-9.041036",0.76
ashley_newnamimatcha_dl.mp4,61,"-353.349640,139.698044,-2.102035,26.502733,0.596334,1.646472,-2.149801,8.818289,-18.458952,0.945551,2.742970,-12.459384,-6.217656,-8.518874,-0.472525,2.762230,-0.427965,1.187154,-3.704132,-10.080525",0.76
ashley_newnamimatcha_dl.mp4,62,"-289.189270,156.672653,-22.778322,17.587879,23.589363,3.019172,-25.529278,5.447540,-27.951921,-16.514174,8.692858,-8.857202,-8.675307,-0.344122,0.324064,-10.653494,-8.814314,5.748952,-3.742985,-12.970125",0.76
ashley_newnamimatcha_dl.mp4,63,"-318.693054,140.029739,-0.385572,24.923429,13.760021,8.024249,-21.831333,2.938984,-26.252268,-8.669104,0.147302,-14.561723,1.274640,-2.214405,-4.737483,-1.522938,0.518287,4.276637,-5.598676,-7.777162",0.76
ashley_newnamimatcha_dl.mp4,64,"-323.703430,146.697601,-13.870447,22.601028,28.237459,7.920166,-30.757402,7.175351,-23.098753,-10.985804,1.308345,-13.059540,8.834429,-0.339695,-10.521806,2.159261,3.068572,0.088023,-6.275683,-8.024195",0.76
ashley_newnamimatcha_dl.mp4,65,"-334.251373,136.252945,-8.344012,39.500385,12.443804,13.453246,-28.267704,10.245167,-26.131617,-9.410691,6.559055,-13.685658,3.582397,-3.375236,-10.698678,-3.944539,-4.309122,-0.466269,-5.765760,-8.656363",0.76
ashley_newnamimatcha_dl.mp4,66,"-288.976349,135.345734,-20.604071,26.229845,24.374414,19.884943,-27.267115,1.667647,-25.803352,-21.544325,4.745727,-1.134176,-9.555559,-6.203408,-9.778933,-11.850461,-4.723483,-1.321211,-11.153699,-16.329010",0.76
ashley_newnamimatcha_dl.mp4,67,"-376.345673,161.120102,13.088677,28.717829,19.617744,15.659760,-33.278015,-1.164582,-17.830612,-13.606785,3.933546,-6.535071,-2.264866,-5.467131,-5.915445,-1.183987,-1.779107,-1.626442,-5.482047,-5.416720",0.76
