video,frame,phash,processing_seconds
colecharisma_stouffers_dl.mp4,5,f38845d1766b381d,2.775
colecharisma_stouffers_dl.mp4,6,f9d70c2c317610cf,2.775
colecharisma_stouffers_dl.mp4,7,bd240eda4aee3515,2.775
colecharisma_stouffers_dl.mp4,8,bdaf60c41d1e9a92,2.775
colecharisma_stouffers_dl.mp4,9,9e9a61652c5a3b1e,2.775
colecharisma_stouffers_dl.mp4,10,8e9a75653d4a0b3a,2.775
colecharisma_stouffers_dl.mp4,11,c29a3d6f0d4a61bc,2.775
colecharisma_stouffers_dl.mp4,12,8e9b75652c4a433e,2.775
colecharisma_stouffers_dl.mp4,13,8d9b71741c4b2bb8,2.775
colecharisma_stouffers_dl.mp4,14,8f8b75741d4b039a,2.775
colecharisma_stouffers_dl.mp4,15,8f8b70741c4b299f,2.775
colecharisma_stouffers_dl.mp4,16,8e9b71652c5a43b6,2.775
colecharisma_stouffers_dl.mp4,17,ad9b6266184b693e,2.775
colecharisma_stouffers_dl.mp4,18,8b8b71740f4b619e,2.775
colecharisma_stouffers_dl.mp4,19,8b8b75760f49618e,2.775
colecharisma_stouffers_dl.mp4,20,8d8b74761d4be198,2.775
colecharisma_stouffers_dl.mp4,21,8a8b75742d4b433e,2.775
colecharisma_stouffers_dl.mp4,22,ab8b74743c4b213e,2.775
colecharisma_stouffers_dl.mp4,23,ce97316c0e13a5ae,2.775
colecharisma_stouffers_dl.mp4,24,8b8b74741f4b299a,2.775
colecharisma_stouffers_dl.mp4,25,8f8b70761e4b299a,2.775
colecharisma_stouffers_dl.mp4,26,ad9f5162364da938,2.775
colecharisma_stouffers_dl.mp4,27,8c8f71721c4da5bc,2.775
colecharisma_stouffers_dl.mp4,28,ac9973421c7de994,2.775
scottkress_247_dl.mp4,0,a95e708768bbc52c,0.636
scottkress_247_dl.mp4,1,a11e708f69bbc724,0.636
scottkress_247_dl.mp4,2,a04f748b66fc8333,0.636
scottkress_247_dl.mp4,3,a04f748b66bcc333,0.636
scottkress_247_dl.mp4,4,a15e709f68fb842c,0.636
scottkress_247_dl.mp4,5,a15e719f68f3842c,0.636
scottkress_247_dl.mp4,6,a15e749f60f3842d,0.636
scottkress_247_dl.mp4,7,a15e709f60fb842d,0.636
scottkress_doordash_dl.mp4,0,9cc3e19d8b3087f1,1.982
scottkress_doordash_dl.mp4,1,e5da9aa5db700293,1.982
scottkress_doordash_dl.mp4,2,e4dbdb849b740293,1.982
scottkress_doordash_dl.mp4,3,e20ab5dec8f04ba5,1.982
scottkress_doordash_dl.mp4,4,e8c1949fcef04ba4,1.982
scottkress_doordash_dl.mp4,5,e84994dfcef049a4,1.982
scottkress_doordash_dl.mp4,6,e84f94cb8ff068a4,1.982
scottkress_doordash_dl.mp4,7,e84b94ddcaf04ba4,1.982
scottkress_doordash_dl.mp4,8,e8cb94cdcaf069a4,1.982
scottkress_doordash_dl.mp4,9,ec0b15fd4b306ba4,1.982
scottkress_doordash_dl.mp4,10,fd4ab0815ff44ac4,1.982
scottkress_doordash_dl.mp4,11,f80b915d5ea04bf1,1.982
scottkress_doordash_dl.mp4,12,f50a14bd53a44ff0,1.982
scottkress_doordash_dl.mp4,13,e80b95d46a384fe5,1.982
scottkress_doordash_dl.mp4,14,f42a8fc45b3c0fe0,1.982
scottkress_doordash_dl.mp4,15,d44bb0b14fec4a74,1.982
scottkress_doordash_dl.mp4,16,d44bb4a24fb84b74,1.982
scottkress_doordash_dl.mp4,17,f44bb0b147e44f34,1.982
scottkress_doordash_dl.mp4,18,d44bb4b24fa84b74,1.982
scottkress_doordash_dl.mp4,19,d55aa4244fb80bf5,1.982
scottkress_doordash_dl.mp4,20,f40bf0b847f44ab4,1.982
scottkress_doordash_dl.mp4,21,d54a25a55f901bf1,1.982
scottkress_doordash_dl.mp4,22,f54aa5a05fb00bf1,1.982
scottkress_doordash_dl.mp4,23,f54b24ad1bf01b64,1.982
scottkress_halloween_dl.mp4,0,fc8b24b9c3d45aa4,2.401
scottkress_halloween_dl.mp4,1,fc8330bb52f50ad4,2.401
scottkress_halloween_dl.mp4,2,acd330865ff00bf4,2.401
scottkress_halloween_dl.mp4,3,b4cb24e55bd40bd1,2.401
scottkress_halloween_dl.mp4,4,b4db242553f50fd0,2.401
scottkress_halloween_dl.mp4,5,b40b7fb847940b74,2.401
scottkress_halloween_dl.mp4,6,f48b0bb85fb50ad0,2.401
scottkress_halloween_dl.mp4,7,f58b0bb85fa50ad0,2.401
scottkress_halloween_dl.mp4,8,f48a1bb95fb40e50,2.401
scottkress_halloween_dl.mp4,9,f48f1bb85fa40a54,2.401
scottkress_halloween_dl.mp4,10,f58b09ac5fb10b54,2.401
scottkress_halloween_dl.mp4,11,b58b40ae5fb00b75,2.401
scottkress_halloween_dl.mp4,12,f40b09fc57b04af1,2.401
scottkress_halloween_dl.mp4,13,d52aa1dc57a00bf5,2.401
scottkress_halloween_dl.mp4,14,d42ba5f857a04af1,2.401
scottkress_halloween_dl.mp4,15,d42ba0fc57b04af1,2.401
scottkress_halloween_dl.mp4,16,d42ba5f857a04af4,2.401
scottkress_halloween_dl.mp4,17,f48b10f05fb04bf4,2.401
scottkress_halloween_dl.mp4,18,b5c3283d57e00bd5,2.401
scottkress_halloween_dl.mp4,19,f483183d57a40bf5,2.401
scottkress_halloween_dl.mp4,20,f4871879578442fd,2.401
scottkress_halloween_dl.mp4,21,f48f10785fa44af4,2.401
scottkress_halloween_dl.mp4,22,f48f10785fa44af4,2.401
scottkress_halloween_dl.mp4,23,b583683d57b00bf4,2.401
scottkress_halloween_dl.mp4,24,fc8300395fa44bf5,2.401
scottkress_halloween_dl.mp4,25,e36bd851594f4519,2.401
scottkress_halloween_dl.mp4,26,e76b9851594b251d,2.401
